Nanoparticle,Material_Type,Band_Gap_eV,Quantum_Yield_%,Exciton_Binding_Energy_meV,Plasmon_Resonance_nm,Electron_Mobility_cm2Vs,Quantum_Confinement_Size_nm,Spin_Orbit_Coupling_meV,Surface_Area_nm2,Volume_nm3,Aspect_Ratio,Defect_Density,Temperature_K,Dielectric_Constant,HOMO_Energy_eV,LUMO_Energy_eV,Fermi_Level_eV,Work_Function_eV,Absorption_Peak_nm,Emission_Peak_nm,Stokes_Shift_meV,Radiative_Lifetime_ns,S1_S0_Transition_eV,T1_S0_Transition_eV,Singlet_Triplet_Gap_meV,Hole_Mobility_cm2Vs,Conductivity_Scm,Carrier_Concentration_cm3,Crystal_Structure,Lattice_Parameter_A,Density_gcm3,Synthesis_Temperature_K,Precursor_Concentration_M,pH,Reaction_Time_h
Bismuth Ferrite (BiFeO3),Metal Oxide,2.4862918835590024,44.09853603993885,27.25066860715556,,126.0,6.4,35,128.67963509103794,137.25827743044047,1.9270873438783618,1.3984607022946856,315.0,11.050048253322892,-4.109207576971201,-4.253276399880348,-4.389952369416288,4.838465332260747,355.66709319434614,589.4679674408134,182.18215997509046,62.27185409777969,2.180926231486991,1.7827332859581784,435.1910272803581,12.600000000000001,0.006672264379112014,1.2789675665004754e+17,Perovskite,4.947626195058855,10.148569020629726,525.7331761125607,0.5472162195852776,2.8681429934499727,13.219304749905458
Bismuth Ferrite (BiFeO3),Metal Oxide,2.5398385502053826,39.89853603993885,27.25066860715556,,114.0,6.4,35,128.67963509103794,137.25827743044047,0.9500048768234454,2.1151080737448,285.0,6.662588434204197,-3.752180224253368,-3.8605595826237478,-3.6403718123120763,3.521184468462099,350.54779656983055,405.686547991557,149.7226697721847,53.86175830767232,2.1857528036549487,1.692796747481456,679.4378630739031,11.399999999999999,0.002686418613200341,8.340964160160372e+17,FCC,6.3546818527215025,10.106298601139994,340.1870845623759,0.07826426575199771,9.786197713590699,4.4980919223738915
Bismuth Ferrite (BiFeO3),Metal Oxide,2.38368802221047,41.99853603993885,32.850668607155555,,120.0,8.0,35,201.06192982974676,268.082573106329,1.2833563875307492,0.2935804390202816,300.0,11.810300937707646,-3.837601217254658,-3.640928266171084,-4.160698450222022,5.258650348159458,557.7159388806466,605.6271539495957,291.62771661136514,87.67827532707447,2.220172082369118,1.6539239090032805,686.9056974033167,12.0,0.005364875358673666,5.73680963752151e+17,Wurtzite,6.302397585119079,12.098186255349349,584.7038704423528,0.6673468682768495,2.660752120860021,2.33036886988671
Bismuth Ferrite (BiFeO3),Metal Oxide,2.4445967582497246,44.09853603993885,32.850668607155555,,126.0,8.0,35,201.06192982974676,268.082573106329,1.2834973958238514,0.3470990496680987,315.0,2.0631805434754797,-5.271312986851946,-3.1591168635668225,-3.943366897503252,5.000779327616152,549.0802707187228,621.2229658779255,57.426919514837124,67.72339432674269,2.4157437041909753,1.707240177360046,571.1793798755045,12.600000000000001,0.0036923890755900792,6.487461097119836e+17,BCC,4.338254989594084,5.777846837741048,555.801414013589,0.40589981436569517,9.518883801071171,11.561715428711498
Bismuth Ferrite (BiFeO3),Metal Oxide,2.3752803084785006,39.89853603993885,32.850668607155555,,114.0,8.0,35,201.06192982974676,268.082573106329,0.8792720591485885,0.24007722770627238,285.0,10.499090573107233,-5.6615659419964315,-3.7619448942556417,-3.734876036295148,4.683975347280654,583.1825317594978,490.48380550999184,131.1896091269153,73.21398205087485,2.366238508682145,1.7482904362338028,363.68897841140415,11.399999999999999,0.007360724822786124,5.692542641561422e+17,Perovskite,3.1976070164161996,6.967164337683389,479.76254731676505,0.516390368853837,4.097489366370542,0.9256946086791661
Bismuth Ferrite (BiFeO3),Metal Oxide,2.4243025355598085,41.99853603993885,38.450668607155556,,120.0,9.6,35,289.52917895483534,463.2466863277364,1.840676185054821,2.455203476953902,300.0,4.44642126761597,-4.005244299446718,-2.989832467828231,-4.528029135542911,5.237333508364186,587.337838605077,567.4995171903497,298.70615468305414,47.8356767611338,2.1927934978523407,1.7400120898636384,349.2070477055955,12.0,0.003438089266722897,5.514147027436226e+16,HCP,6.004444918264701,15.238967981349127,390.39923249861295,0.08075670477275737,6.697101825933792,17.602471272054558
Bismuth Ferrite (BiFeO3),Metal Oxide,2.446164117295256,44.09853603993885,38.450668607155556,,126.0,9.6,35,289.52917895483534,463.2466863277364,0.8520544809081171,1.3057699210063198,315.0,4.1876574065341075,-5.294649395715659,-3.4155970873893913,-4.766754124608931,5.040860026872357,598.0301202632975,468.0080876212887,278.87653304486594,64.07266894964955,2.3185057821659028,1.8194165869420005,471.9662835664377,12.600000000000001,0.009563053929331985,8.645370822202316e+17,Zinc Blende,4.115807432140029,7.316954209338109,633.9000957907544,0.5150845125379548,7.574977749552501,14.853376201762552
Bismuth Ferrite (BiFeO3),Metal Oxide,2.4623558586233427,39.89853603993885,38.450668607155556,,114.0,9.6,35,289.52917895483534,463.2466863277364,1.7959426360853477,0.714957842020812,285.0,4.213184399903537,-4.332027587256685,-3.9465307128407505,-4.2331949683074575,3.9620916968794413,593.4131597150285,643.9534352694162,97.25432628398646,82.35954065860697,2.2504812467771433,1.8001542341621533,352.43725297382315,11.399999999999999,0.009763292455121928,8.043697106292786e+17,FCC,5.759158958492108,17.618411528453475,517.7399332138198,0.9625572722612072,9.876884247098484,4.607987417509843
Bismuth Ferrite (BiFeO3),Metal Oxide,2.3967370139189095,41.99853603993885,46.850668607155555,,120.0,12.0,35,452.3893421169302,904.7786842338603,1.4504228364688605,1.2049888751183784,300.0,3.0737692394908107,-4.480290252435772,-4.027022098898279,-3.57398639832594,5.064967978285214,312.53620382425163,593.2256929072926,138.8498888279699,10.821675533503873,2.0482647613541647,1.6281565041630184,548.0363393886896,12.0,0.0067737002383559276,8.849291459449083e+17,FCC,6.5946001232824525,8.130667383595314,680.8493095748335,0.09647970570687082,2.1607488162165795,21.59588242529422
Bismuth Ferrite (BiFeO3),Metal Oxide,2.3079892468114442,44.09853603993885,46.850668607155555,,126.0,12.0,35,452.3893421169302,904.7786842338603,0.9285481698505038,1.6019992390204383,315.0,7.352266360530665,-6.423207727708675,-3.0621619996344016,-4.914512504596635,5.313876742601671,427.59615105019463,448.60871843383126,121.25695094876497,87.16351140900096,2.2136092474699045,1.7930787193067463,632.8559884898723,12.600000000000001,0.007489640547061869,1.9002961009874656e+16,BCC,5.736251198644835,13.660637166112517,627.1191134496155,0.9203895176856063,8.268185769954457,1.3256451805657883
Bismuth Ferrite (BiFeO3),Metal Oxide,2.3079656449483994,39.89853603993885,46.850668607155555,,114.0,12.0,35,452.3893421169302,904.7786842338603,1.5028932399200576,1.828928497459741,285.0,5.4092389728851415,-6.418497679393695,-2.5067895005730207,-4.728091455817809,5.117570426728619,498.81127892873224,395.44679226002717,145.92702527756947,47.42027633032782,2.243683761036725,1.795996475554797,375.2191894308551,11.399999999999999,0.00883720073147556,8.723136056398264e+17,HCP,4.156002763957389,9.495108620205762,395.5308818564739,0.7154181785138926,8.70616875599638,7.296147372457479
Nickel Tungstate (NiWO4),Metal Oxide,3.2694376686587283,37.99853603993885,30.450668607155556,,110.0,4.800000000000001,28,72.38229473870885,57.90583579096709,1.522349262347745,0.9327436685343254,300.0,5.060962125109511,-3.9808519242999827,-2.649074388657686,-3.4117961697052666,3.897701420727815,570.195928580413,570.9523012407808,181.61763551355918,68.1390324452885,2.7898358913691603,2.4441647961253103,527.4148300332229,11.0,0.0034781952572834575,3.015841938697059e+17,Perovskite,3.9066756342880753,6.207546455699925,398.6521567372407,0.4333679628469708,6.858122370879888,17.52240757792246
Nickel Tungstate (NiWO4),Metal Oxide,3.2725907129093086,39.89853603993885,30.450668607155556,,115.5,4.800000000000001,28,72.38229473870885,57.90583579096709,1.6076879857121842,1.3176138187811126,315.0,10.523710618218827,-3.701218322161767,-3.6769635339351736,-4.969042040363893,4.963090520432216,367.5584690978774,403.1747952370464,112.01038470739658,79.58349360537018,2.7143301745454576,2.399338431407824,484.2074952267817,11.55,0.009102302687472483,6.197522367674085e+17,FCC,4.874409885793403,11.100975468594655,648.0132958019691,0.6522571824922438,5.546915267808145,20.31432908129908
Nickel Tungstate (NiWO4),Metal Oxide,3.138893976377325,36.09853603993885,30.450668607155556,,104.5,4.800000000000001,28,72.38229473870885,57.90583579096709,1.9951420658456134,2.4494474248429787,285.0,4.70636889914733,-5.733776965525867,-3.3117749242249195,-4.3655919384462525,5.313894316907731,523.5399311094156,608.9157293476911,286.7835496208053,89.38293598591493,2.8369190334437104,2.412339694604672,400.2160808653698,10.45,0.002433509273300721,6.275552665737672e+17,Wurtzite,6.216864829522249,2.8216673206154628,557.5801511427812,0.1619626274706266,6.28416616828032,1.3937653684821723
Nickel Tungstate (NiWO4),Metal Oxide,3.0680620666439395,37.99853603993885,36.850668607155555,,110.0,6.0,28,113.09733552923255,113.09733552923254,1.8455625121871346,1.028529022340718,300.0,6.83150466186704,-4.052383759382418,-2.841467505403916,-4.3576780378943925,3.69127390782203,560.3188428824471,535.7896304463054,262.9993679575439,56.552116340686474,2.738848219278563,2.286633120553707,656.7877618601722,11.0,0.00825515611718935,5.979736578060134e+17,Wurtzite,3.4732956446832035,12.30642131543717,582.5535936699964,0.3569148670683689,5.767796204694031,14.766575227456157
Nickel Tungstate (NiWO4),Metal Oxide,3.145185667277983,39.89853603993885,36.850668607155555,,115.5,6.0,28,113.09733552923255,113.09733552923254,1.9260942985487512,0.7019370795837916,315.0,5.9470149230474565,-6.495067651620011,-3.3103222759026125,-4.354151856013749,3.800574579234981,557.5203051713058,547.562893246068,86.31634300461539,83.63697629770155,2.808858443387507,2.3673407918627043,406.61234085984916,11.55,0.0022460301081651617,7.276148031720141e+17,Wurtzite,6.684842375685534,3.5395962738618243,571.6984421539535,0.21660229337221992,7.3290561780777015,18.936954377932864
Nickel Tungstate (NiWO4),Metal Oxide,3.0985104887440458,36.09853603993885,36.850668607155555,,104.5,6.0,28,113.09733552923255,113.09733552923254,0.9687350287131107,1.1215264100338294,285.0,10.686401151542583,-6.25652429961238,-2.6940350003871156,-4.285552128158588,3.774592147037886,342.5324682039085,628.2924652551656,288.5806998726311,87.81918716347523,2.9571994597879265,2.386957963991393,355.63889088471285,10.45,0.0019154109327772996,1.5877673564758573e+17,Zinc Blende,3.0512113811078128,4.964613409510031,406.3102054153836,0.9722688478978001,11.986831864927613,7.888075606612997
Nickel Tungstate (NiWO4),Metal Oxide,3.123076261424015,37.99853603993885,43.25066860715555,,110.0,7.199999999999999,28,162.86016316209484,195.43219579451377,1.203091111928585,0.7534186598910504,300.0,7.729283463697723,-3.8695525821162073,-4.017821472478047,-3.425696269330243,5.090394966164874,566.6355168192953,636.6053210236649,239.71756713435417,14.267752635218896,3.039037956466495,2.4015160123701462,650.7141509531752,11.0,0.00479331552572335,7.57600363903124e+17,Zinc Blende,3.647552909046771,4.476255049641351,762.6086892357205,0.28639386349931073,4.892677910354041,13.232174311576339
Nickel Tungstate (NiWO4),Metal Oxide,3.093450488823254,39.89853603993885,43.25066860715555,,115.5,7.199999999999999,28,162.86016316209484,195.43219579451377,1.6294594099048307,1.8737635311461063,315.0,6.634302800277972,-5.075036762879291,-3.8829890686406707,-4.905788311510243,5.102188508575323,577.8896405755087,554.1741287619977,239.78335481644203,4.554239983799738,2.705221354060821,2.2838772978901454,569.2384800360985,11.55,3.578178796583546e-05,2.7451400312761104e+17,BCC,3.339987377844071,6.775638588259447,354.69146172975707,0.8805518850273999,8.154413828615581,14.691800271759016
Nickel Tungstate (NiWO4),Metal Oxide,3.042613382682716,36.09853603993885,43.25066860715555,,104.5,7.199999999999999,28,162.86016316209484,195.43219579451377,1.4818981769003257,2.4265011073902203,285.0,5.778865196375753,-5.426003677711709,-4.313994839123623,-4.821428256321059,3.9370863755510213,452.5207160360227,617.2421898710335,219.27535847151148,46.82847921332778,2.9756784622789456,2.38718710594942,456.1754847467373,10.45,0.004901486430876739,4.4928642110200806e+17,BCC,5.419559529070126,19.554221988422,460.5563135584749,0.7211447813592177,2.1705135947792105,13.94746215376915
Nickel Tungstate (NiWO4),Metal Oxide,3.0122053930201655,37.99853603993885,52.850668607155555,,110.0,9.0,28,254.46900494077323,381.7035074111598,1.666080371725666,1.3446698884153545,300.0,5.705417854079851,-4.15762991247096,-4.026271122353488,-3.781084854217638,5.248226134468661,333.5996287279589,465.0391272453543,60.37038356287071,48.905087902638726,2.7110709802752533,2.332554694327262,338.821030959119,11.0,0.0014262601708308247,9.583933628874462e+16,HCP,3.340366292150821,12.859242918118907,345.63760984797403,0.9961616605650109,2.62027921884423,23.785039317504985
Nickel Tungstate (NiWO4),Metal Oxide,3.026551242114333,39.89853603993885,52.850668607155555,,115.5,9.0,28,254.46900494077323,381.7035074111598,0.9213801496561009,0.6520823448878645,315.0,2.1631856103619733,-5.527431689548198,-4.438225601797441,-4.302014624673252,4.606800883878517,545.5253372829475,431.71227596811286,272.02922042795274,49.813292527784235,3.000316504341186,2.4083442594168396,409.14493569379374,11.55,0.004310639549894464,1.4374681422926458e+17,BCC,6.283418597783866,11.690663325204616,514.460638114658,0.23338233139340628,9.543506101208376,9.728905371589269
Nickel Tungstate (NiWO4),Metal Oxide,3.0530728498306554,36.09853603993885,52.850668607155555,,104.5,9.0,28,254.46900494077323,381.7035074111598,1.718391466186379,0.8051997856090938,285.0,11.596384539453302,-6.419381628285473,-2.961213856168915,-3.6224630259392105,4.466301178660219,399.142581760672,424.45957292958667,240.15254552120695,82.49827674370616,2.8793917659252335,2.3152373176039394,680.783913467732,10.45,0.0008823841986880627,5.192679425895212e+17,HCP,6.412433497332842,16.827902249901427,368.8215474751437,0.369577645340514,6.68670871633372,20.538307867443624
Cadmium Selenide (CdSe),Quantum Dot,1.9310073557866583,79.99853603993886,124.85066860715555,,450.0,2.4000000000000004,100,18.095573684677213,7.238229473870886,1.5047918806102052,0.5807271517570816,300.0,10.94696724783877,-4.046576181208988,-4.383338730034204,-4.97505935680322,5.259766287556414,468.7667648135674,538.5163343092884,103.6079784282767,85.24881246061196,1.582340542476369,1.2635953308844687,641.9299301119331,45.0,0.0036353815139998492,8.399679665227797e+16,HCP,6.821379964674584,13.063062048479,657.0039686557074,0.13044865731866867,2.734433683688417,23.601395785459395
Cadmium Selenide (CdSe),Quantum Dot,1.9371169178620238,83.99853603993886,124.85066860715555,,472.5,2.4000000000000004,100,18.095573684677213,7.238229473870886,1.5240717566784872,2.144924950415005,315.0,11.597952335415957,-5.9899039921956625,-3.8736386492050343,-3.780194656860304,4.877427773892607,598.452657649375,398.056684147836,90.20020405429017,64.95998713361583,1.6303437722848946,1.254645626664415,339.3918685226565,47.25,0.00918612915661771,3.4089855705831635e+17,BCC,6.261539253921175,3.2738677651939936,789.599632649526,0.040083153837478826,10.342696295835983,5.884503965287395
Cadmium Selenide (CdSe),Quantum Dot,1.8736632239882787,75.99853603993886,124.85066860715555,,427.5,2.4000000000000004,100,18.095573684677213,7.238229473870886,1.066066105575067,1.6307215502924137,285.0,11.52140704543252,-5.115932859412348,-2.832883556600234,-3.8929436690804597,5.053961556088694,346.0113627829642,436.29988311224986,127.06909735031334,15.491788053904289,1.8873791316174435,1.2293811455205106,685.6960623122382,42.75,0.0003501801684482323,2.5672305700120957e+17,FCC,6.433143929337125,19.9777713196086,381.08164362092265,0.21755436833286348,4.4279703607584935,10.975652482509673
Cadmium Selenide (CdSe),Quantum Dot,1.8802412769292163,79.99853603993886,154.85066860715557,,450.0,3.0,100,28.274333882308138,14.137166941154067,1.6413791795350088,1.7622731462321886,300.0,4.723417751235452,-5.215379665021084,-4.004574312958045,-4.599293480452521,4.872807809187938,554.1720420854126,522.5973812182457,267.0694216679634,79.57706433274089,1.8130524484529453,1.2653871922203017,402.8440140422506,45.0,0.004777410644635006,1.387558470758973e+17,Zinc Blende,6.922800276375103,9.4280296411318,656.8698086219961,0.20128110312508793,7.700242706261797,22.1832123200403
Cadmium Selenide (CdSe),Quantum Dot,1.9210530608576366,83.99853603993886,154.85066860715557,,472.5,3.0,100,28.274333882308138,14.137166941154067,0.8142363974166724,1.9885848107445498,315.0,6.601000351808427,-3.7582999102296415,-3.7760099036197485,-3.560817493499203,4.300828468752721,529.759252335887,437.62977900873864,213.06887089107406,95.28860574799484,1.7849375037341744,1.1241005343266595,623.888157859788,47.25,0.0024337651880315305,1.9919786099802214e+17,Zinc Blende,6.166937403786575,19.63870768779003,344.55478039002196,0.7778684797684792,9.35182051305371,19.968694043357676
Cadmium Selenide (CdSe),Quantum Dot,1.87413200962133,75.99853603993886,154.85066860715557,,427.5,3.0,100,28.274333882308138,14.137166941154067,1.5867681530078692,1.9513775183318611,285.0,7.755358724835816,-4.806947867150414,-2.707042759021394,-4.4445609038063205,4.105630928085517,354.58451562667955,557.0502690173389,122.82615956350874,22.85306743521691,1.6839392951181404,1.1179853866080116,468.71156927376,42.75,0.00238373317085646,1.4851424672672342e+17,FCC,5.760557480611188,9.888378172186787,691.9823286038593,0.40253244681125344,10.043955456448217,20.060024757003298
Cadmium Selenide (CdSe),Quantum Dot,1.8303510656677207,79.99853603993886,184.85066860715557,,450.0,3.5999999999999996,100,40.71504079052371,24.42902447431422,1.3523262497060975,1.1890135626735516,300.0,2.4246379264958975,-5.2096567129000615,-4.227736276891767,-4.533990679762192,4.590441850691218,389.8617546465062,642.1083189407193,228.0705325345623,14.350539049109825,1.705536380513301,1.2263086249134183,641.1146662609909,45.0,0.0077034011977436655,4.9739579485720083e+17,FCC,3.1700765832893714,7.018849538401416,332.7503253960921,0.04449281822543959,2.2694389600000404,13.716667800998305
Cadmium Selenide (CdSe),Quantum Dot,1.7732740674085727,83.99853603993886,184.85066860715557,,472.5,3.5999999999999996,100,40.71504079052371,24.42902447431422,1.850775865351252,1.153936704615951,315.0,10.942195292635901,-3.7680036931909453,-4.145265394997303,-4.969702871207758,4.225800118139066,433.5667068367991,419.6225967954341,290.7420554455788,45.03403486800899,1.5149390622352925,1.2474256242366566,674.4853361242192,47.25,0.004028825935863133,5.4095796841504045e+17,Wurtzite,6.091972479637963,11.857309733705655,345.43480853616757,0.8246602001707386,11.448891743021916,9.072029551606498
Cadmium Selenide (CdSe),Quantum Dot,1.8568501395567982,75.99853603993886,184.85066860715557,,427.5,3.5999999999999996,100,40.71504079052371,24.42902447431422,1.1984669908110976,0.6710236810372101,285.0,2.906134733923335,-6.0682285555792586,-2.875306902553298,-3.743843526484966,3.611088955499869,545.0422546381237,467.79947203880226,135.14307105431865,20.866756133790705,1.5079996489577645,1.1011125070395429,467.5525907934124,42.75,0.0024088803183768275,9.982572547311584e+17,HCP,5.055467755402791,16.958877290260997,473.4315817824702,0.4783159386611073,7.752034319991568,1.324631380311425
Cadmium Selenide (CdSe),Quantum Dot,1.8053477503020228,79.99853603993886,229.85066860715557,,450.0,4.5,100,63.61725123519331,47.71293842639498,1.1979385278948016,2.2892388337816674,300.0,2.2295027538482266,-4.234277268023687,-4.131236842965709,-4.192146730863466,5.258356963622846,480.2735374529142,399.28383500244655,165.892608008543,21.11268333553133,1.6563505964539145,1.17390750017744,579.0851677632368,45.0,0.00200093052906042,1.976283133543558e+17,HCP,3.0041407437716434,10.64420547887441,473.62537032516667,0.3437561593925228,6.519800440812686,16.367776088395743
Cadmium Selenide (CdSe),Quantum Dot,1.8119495290028849,83.99853603993886,229.85066860715557,,472.5,4.5,100,63.61725123519331,47.71293842639498,1.0789714520932827,2.1090684379974,315.0,11.90220598982406,-3.912323264331124,-3.354242662853761,-3.73732173515132,5.247703683730378,417.68227813145825,473.3905315330145,123.10797497035557,93.82254253789404,1.8335814626433538,1.2659632628729773,625.3581019820766,47.25,3.4597448805936204e-06,7.636775738122989e+17,Wurtzite,5.676609116362226,11.809563445978846,396.4518912518754,0.42289951020879346,4.573841446910221,6.089075581492434
Cadmium Selenide (CdSe),Quantum Dot,1.789725047629453,75.99853603993886,229.85066860715557,,427.5,4.5,100,63.61725123519331,47.71293842639498,1.018745251025698,1.5912289924317697,285.0,10.09157675696021,-5.805950405658337,-4.416927637115521,-4.276362473998472,4.749648644922459,315.8594548892419,550.8118387590875,259.78341845428804,77.84282989620081,1.6513536625075202,1.2020682024087876,520.2890897750723,42.75,0.00920600232838202,5.018941109513208e+17,Wurtzite,5.556892307225095,18.213100672138367,689.3980444474696,0.29226024650780674,7.08146515540278,18.492117381453614
Lead Sulfide (PbS),Quantum Dot,0.48659312416702794,64.99853603993886,100.85066860715555,,600.0,3.2,150,32.169908772759484,17.15728467880506,1.7332751823030088,1.9278111142009322,300.0,8.342350572671991,-3.880317019057955,-3.255855255688278,-4.183494689593048,4.215426286470341,306.9272470265152,371.0191040453935,222.59688952793078,4.5638502668336365,0.381297749885376,-0.18645710410249808,492.3992017510318,60.0,0.005177594319237829,1.0844451717288488e+17,Zinc Blende,3.1502703480522563,3.5359304265353675,318.669017043536,0.19876480348379932,9.557362198678591,3.8691969870519003
Lead Sulfide (PbS),Quantum Dot,0.35848041233269756,68.24853603993886,100.85066860715555,,630.0,3.2,150,32.169908772759484,17.15728467880506,1.6711667011133606,0.33244544394581654,315.0,4.813118825541104,-4.430574654511602,-3.0379652526847813,-3.6689166786277223,3.8333563782883537,570.0666067157454,458.9848418412808,253.9059561043702,67.27056177680167,0.48110427198097744,-0.19206196776149403,635.8869481830421,63.0,0.0067364539023218005,4.397915974989725e+17,Zinc Blende,5.343820763743933,5.13145612453476,301.5097917334312,0.5608842680336823,11.788046037296912,17.454531378108403
Lead Sulfide (PbS),Quantum Dot,0.4563202382308478,61.74853603993885,100.85066860715555,,570.0,3.2,150,32.169908772759484,17.15728467880506,1.6846086406436132,0.3368992906686132,285.0,10.293731931182242,-4.816452603043756,-4.227789439634839,-4.751028127061606,3.9076832283677865,313.1423205470107,448.34351144964813,133.99570636775837,81.7050300325345,0.21708566943980645,-0.15917719426700574,665.15194326135,57.0,0.008587728185941858,3.8010449678549286e+17,Zinc Blende,4.520737543994363,11.265741988098545,332.44042287680753,0.8912393854284615,3.27359187543708,11.854751421612072
Lead Sulfide (PbS),Quantum Dot,0.4537637227415681,64.99853603993886,124.85066860715555,,600.0,4.0,150,50.26548245743669,33.510321638291124,1.597152786338055,0.5675548126044623,300.0,10.25887029467733,-6.083114096678949,-4.112975492512692,-4.6878789815717115,3.9006170631293045,468.4755066181024,545.542361894449,77.95182446861993,25.05628111358243,0.36455383968354815,-0.14664968915631543,350.4335206117568,60.0,0.002798160730570959,3.2782294268657146e+17,FCC,3.125947327060438,5.2053710744748845,642.1559470134455,0.03559181136120165,8.59493973603782,12.596178404416756
Lead Sulfide (PbS),Quantum Dot,0.4314533176609663,68.24853603993886,124.85066860715555,,630.0,4.0,150,50.26548245743669,33.510321638291124,0.8251109860778539,0.7423860906877421,315.0,8.4766248910061,-6.085775793055871,-4.01484250389678,-3.7897181464406517,3.7541605863178606,353.8684848632377,495.17099699250116,184.89230005200307,8.380627770841379,0.2529001788087183,-0.13786683169294645,610.6708383977799,63.0,0.005905230948551177,8.177507640693884e+17,Zinc Blende,3.0698673426250815,19.83110663592695,664.6798447052136,0.9253149440103486,7.573859827483818,11.94319943813858
Lead Sulfide (PbS),Quantum Dot,0.4869211766152799,61.74853603993885,124.85066860715555,,570.0,4.0,150,50.26548245743669,33.510321638291124,0.8028783314711772,1.344642374620456,285.0,4.812821206550174,-4.387313901295368,-2.601088869007162,-4.0178848357799,5.319969774800185,468.99242470451134,395.0459537210966,286.67160014735987,52.01326575459766,0.28462923925057015,-0.16541804901284324,683.645847067367,57.0,0.004533304135828568,7.880604187490282e+17,BCC,4.53061866372768,12.502430672015167,368.9877085469985,0.7425088669718418,5.777097973804508,2.3849714542530887
Lead Sulfide (PbS),Quantum Dot,0.3989289914646277,64.99853603993886,148.85066860715557,,600.0,4.8,150,72.38229473870884,57.90583579096705,0.9828983686905435,1.3722245657511012,300.0,9.249122940434418,-4.400609274149909,-3.5126736039818782,-4.453033903875277,5.428940612847579,560.4909633472714,573.3245564166695,86.82487800303261,28.873833027432617,0.3778649138015914,-0.12648048314557714,398.3488679247956,60.0,0.0010518836493422802,8.792339417317572e+17,Zinc Blende,4.1954615745160355,12.896468527277872,489.7052342847782,0.646174527631964,5.083527994266212,0.8679545699344744
Lead Sulfide (PbS),Quantum Dot,0.47898166733159747,68.24853603993886,148.85066860715557,,630.0,4.8,150,72.38229473870884,57.90583579096705,1.6435808188413925,2.203608905184254,315.0,7.613729124270945,-3.559326490706294,-4.069105786312571,-4.709240355289413,4.0335688416061135,335.98782140356076,641.8199325174667,280.8953516391141,10.73336760644697,0.4209621304796947,-0.0857398801807244,612.0268603353122,63.0,0.0068052363829075296,9.593417617604758e+17,Wurtzite,4.845074391490023,10.267216990046036,687.6770066277184,0.8145531602717421,10.266853704537937,22.30996352851925
Lead Sulfide (PbS),Quantum Dot,0.40388386450672514,61.74853603993885,148.85066860715557,,570.0,4.8,150,72.38229473870884,57.90583579096705,1.484089905871335,0.8818246471812857,285.0,5.11345227687509,-4.546523434859921,-3.9408452804700334,-4.7337420696505035,4.458932609821221,471.18742689441297,594.2415780289996,118.40894081791316,83.40527935878896,0.41607786149327164,-0.11958086881882286,540.4186157726105,57.0,0.008926007375787531,7.01511099449503e+17,BCC,4.51009154749441,15.065385142211127,700.2181699643688,0.5729642474556174,8.916584388019547,19.895152191619044
Lead Sulfide (PbS),Quantum Dot,0.5006482896315525,64.99853603993886,184.85066860715557,,600.0,6.0,150,113.09733552923255,113.09733552923254,1.0333698988451268,2.270455594966426,300.0,7.892115911076786,-5.197072167824558,-2.962278821562605,-3.676325890657135,3.960938403644729,313.9632540232367,548.5369292368578,248.78691070137708,7.5843731213077765,0.41064990551423514,-0.094235568064551,657.3805789932433,60.0,0.009535554770042217,3.9976831540460616e+16,Perovskite,3.202307429452387,13.91044784246502,598.5657143237329,0.3591875002497421,10.409261734453823,11.121258372604956
Lead Sulfide (PbS),Quantum Dot,0.41286507985190174,68.24853603993886,184.85066860715557,,630.0,6.0,150,113.09733552923255,113.09733552923254,0.9761715323676441,0.43698964883715863,315.0,7.464637479830201,-6.336030959569115,-4.417277381361384,-4.127722359964391,4.1739989306043,436.5706644261852,555.5100313829274,131.0381163278297,57.57636081571843,0.5228137824336321,-0.1262103268748822,601.5843124241679,63.0,0.00808936920244867,9.754807925337373e+17,Wurtzite,6.515447404399977,11.208622163052604,553.75814385171,0.5886160534965779,7.48345556315944,22.870995878312566
Lead Sulfide (PbS),Quantum Dot,0.3478173677787718,61.74853603993885,184.85066860715557,,570.0,6.0,150,113.09733552923255,113.09733552923254,1.1171991972452529,0.3113113472981617,285.0,4.054515646033279,-5.494491486451401,-3.961038061993012,-4.393918988696721,4.907774457398265,321.94796268145177,637.5842944315729,269.4421159706392,56.64388487256056,0.2603832737425551,-0.027182660257399044,679.5468815396052,57.0,0.0013373299674921321,9.19893105464353e+17,Wurtzite,4.068934412097679,16.98578043586655,629.7825000756807,0.8095678035146546,4.901195358777459,17.362752054653114
Graphene Quantum Dots,Quantum Dot,0.5868268589851213,89.99853603993886,164.85066860715557,,500.0,1.6,15,8.042477193189871,2.1446605848506324,1.132513152806458,1.3643400051789987,300.0,10.043957244751104,-5.62782408286836,-4.4404185011436965,-4.820057627002705,4.162700191662003,349.42782609915787,594.3919785200771,190.91802060679933,40.234033950481326,0.4205801230009668,-0.031262658238808694,669.5591778064409,50.0,0.00028231625189513085,7.004926189156548e+17,Perovskite,5.31367146767888,14.946706752757295,743.9982403724264,0.29720655555574976,9.644130182262028,18.192836287438933
